text,label
"整齊
",0
不符合Google Checkstyle的規範,1
什麼都沒有...,0
棒啦,0
漂亮,0
Main.java，第8行需與上方注釋排版一致(*後須多一個空格),1
Student.java 中 public static double BMI()方法上面要空一行,1
是是,0
student的checkstyle沒過,1
否 排版沒有照Google Check 縮牌沒有縮好,1
沒寫所以很整齊,0
是 很整齊,0
很多縮排是錯的,1
googlecheck回報一堆錯誤,1
整齊易懂,0
是的，排版整齊。,1
程式排版有誤,1
多或少了空格空行 不符規定,1
多或缺空格空行 不符規定,1
不符合Google Checkstyle的標準,1
不符合Google Checkstyle,1
沒有初始化,1
變數沒有初始化,1
"沒有對變數進行初始化，double宣告後要初始化，ex: double height = 0.0;
在實習課第四章第42頁有範例",1
Student內的變數未初始化,1
main裡面的tall跟weight未初始化,1
變數有符合命名,1
變數命名符合,1
double的初始化應為0.0,1
沒有宣告初始化,1
是的，符合標準。,1
"	
是的，符合標準。",1
命名符合要求,1
"Student.java的第3~7行沒有進行變數初始化。
第七行：雖然方法命名可以用大寫的BMI，但變數名稱還是要用小寫(有問過老師)。",1
Student.java的5~8行沒有對變數進行初始化。,1
好啦,0
變數的名稱沒有符合Google Checkstyle標準 變數名稱開頭要小寫,1
並未對變數初始化,1
Student檔無初始化,1
Student 內的變數沒有給初始值， newtBMI和rockyBMI 有問過老師說變數名稱的BMI還是要小寫喔,1
沒有給初始值,1
"Student class中的變數name、age、height、weight、bmi沒有初始化。
宣告的變數bmi要是小寫，不能是大寫。
",1
Main.java中，變數height、weight未初始化。,1
height weight 變數未初始化,1
double的初始值是0.0不是0喔,1
BMI開頭不能大寫，未符合checkstyle要求,1
否，變數(人名)要小寫,1
抱歉之前沒有檢查到，但Student內的變數要給初始值喔,1
Student檔還是沒有初始化耶,1
std2height......,0
類別有符合命名,1
good啦,0
Good  符合標準,1
一開始作業就有命名,1
符合命名,1
GOOGLE規範中標註命名不能用超過一個連續大寫,1
setNameandAge......,0
方法命名有符合,1
nice啦,0
public double BMI() 不符合命名標準 應該改為小寫,1
"否 public double BMI 不符合 應該為bmi
",1
"  public double bmi(double height, double weight) {
    return weight / ((height / 100.0) * (height / 100.0));
  }
裡的bmi 要變成 BMI，助教上課說javaDoc說錯不要理，因為他要大寫。",1
getBMI這個命名有問題 不能有連續大寫字母,1
BMI不能超過一個 字母連續大寫,1
"否  Student Tom,Marry,Sam應命名為字首小寫 可以改為 stdTom,stdMarry,stdSam",1
超過一個連續的大寫字母之命名並不符合規範,1
很抱歉，命名不能出現超過一個連續大寫字母,1
showBMI的BMI只要B大寫就好,1
setBMI跟getBMI只需要B大寫,1
BMIZ方法只要B大寫喔,1
符合˙,0
Student.java中的 BMI method不符合googlestyle,1
Student檔案沒寫JavaDoc,1
兩個都沒有javadoc,1
student那個少一個javadoc,1
student缺乏,1
一堆CheckStyle錯誤,1
JavaDoc不完整,1
class Main裡面的JavaDoc不完整,1
"student 的 JavaDoc 寫 ""How to lose"" 不是很懂",1
student 的 JavaDoc 未符合標準,1
註解有符合 JavaDoc 規範，能理解該類別或該方法的規格,1
簡單易懂,0
Student.java的第二行、第四十行、第五十二行沒有javadoc,1
建構子上面要有註解，output的方法上要有註解,1
google check style 除了BMI的方法名之外有很多錯誤(縮排、註解、空格......),1
student.java沒有javadoc跟一些其他的問題,1
沒寫javadoc,1
Student類別缺少JavaDoc,1
是的，符合JavaDoc的規範。,1
否，Main檔有撰寫及符合JavaDoc規範，但是Student檔裡面缺少JavaDoc的撰寫，分別在第二、十八、四十五、五十五行的地方,1
Student.java檔缺少javadoc補一下喔~~~,1
Student加個,0
"記得要符合googlecheck的格式喔~~~(快速縮排按ctrl+alt+l)
Student.java少了javadoc要補一下",1
Student.java沒有JavaDoc。,1
Student 那裡沒有 javadoc,1
Student那個檔案沒寫JavaDoc,1
啦啦啦,0
有寫JavaDoc (但你第二建構子的JavaDoc好像怪怪的，不是4個都是預設嗎,1
"Main.java，main上方須寫上傳入值args的解釋，EX: @param args input parameters.。
Student.java，兩個建構子及get、set函式皆須加上javadoc，@param用在解釋傳入值，@return用在解釋回傳值。",1
Student.java中的set、get函式須加上javadoc,1
"yes
",0
寫得很清楚，推推,0
Student檔案缺少javaDoc，google check 有顯示。,1
" * @param name input parameters.
 * @param age input parameters.
 * @param height input parameters.
 * @param weight input parameters.
public Student(String name, int age, double height, double weight)
每一個public只要有輸入或return都要記得JavaDoc
 * @param return name
 public String getName() {
    return name;
  }
",1
Student檔第19行註解格式錯誤,1
Good 符合規範,1
Student.java 沒打javadoc註解,1
"good
",0
是  註解很詳細,1
是 註解寫得很清楚,1
"沒有改過：* @param name input parameters. * @param age input parameters. * @param height input parameters. * @param weight input parameters. public Student(String name, int age, double height, double weight) 每一個public只要有輸入或return都要記得JavaDoc * @param return name public String getName() { return name; }",1
"* @param name input parameters. * @param age input parameters. * @param height input parameters. * @param weight input parameters. public Student(String name, int age, double height, double weight) 每一個public只要有輸入或return都要記得JavaDoc * @param return name public String getName() { return name; }",1
student.java沒有javadoc,1
Main.java，main上方須寫上傳入值args的解釋，EX: @param args input parameters.。 Student.java，兩個建構子及get、set函式皆須加上javadoc，@param用在解釋傳入值，@return用在解釋回傳值。,1
JavaDoc有符合規範，能理解該類別或該方法的規格,1
還是一堆checkstyle 錯誤 ，有些地方要空格,1
Student檔案沒寫JavaDoc。,1
是的，符合JavaDoc規範。,1
否，Student檔裡的每個set和get前都要加上JavaDoc喔，但該程式裡面只有set有JavaDoc。,1
否，沒javadoc等,1
"Student class 內的javaDoc不用有param。
方法前應有各自的javaDoc(這個是checkstyle寫的，我也不確定)",1
"Main的第二個JavaDoc
/**
   * This is the main method.
   * @ param args  ( 這裡要加上參數的說明  範例在 物件導向設計實習 - 4 - ProgEdu P41的第二個)
   */",1
"Main的第二個JavaDoc裡面要加上@ param args (傳入參數的說明 )

範例在 物件導向設計實習 - 4 - ProgEdu P41的第二個",1
Google Checkstyle有顯示在Student的類別裡面有缺少的Java doc,1
有寫,0
"還是沒有更改喔~是不是忘了
Student檔第19行註解格式錯誤",1
平手的輸出是Game tie唷!,1
"作業未完成
Game.java語法錯誤",1
win跟lose完還要一行gameover,1
沒有將輸入的猜拳字串轉換為Enum型態並存入陣列,1
未作答,1
每場比賽的結果須回傳到Main再輸出，勿直接在Game.java中輸出，請詳細看作業說明。,1
有些輸出的句子沒有加句點。,1
"""Please re-enter the gesture""少一個句號。""You win!""和""You lose!""都可算比賽結束，在你的程式中只有在獲勝時才會結束遊戲。",1
完全符合 牛逼,0
"compare函式中的return ""You lose""少一個驚嘆號。""Please enter your gesture.""只需輸出一次即可輸入3個手勢，請參考作業說明。",1
"有些輸出的句子沒有加句點。
you lose 跟you win 沒有加驚嘆號且y要大寫。
是 Game tie 不是 you tie。
遊戲結束要輸出 Game over.。
compare 要回傳字串，每次的結果都要存入字串陣列中。
輸入錯誤的話重輸入一個就好，不須重輸三個(有問過助教)。
startGame要在輸入之前就呼叫。
沒有把輸入的String轉成Gesture。",1
"按照題目要求，compareGame()要改成compare()
系統生成手勢與使用者輸入手勢比較之結果要存入「字串陣列中」
Please enter the gesture.改成Please enter your gesture.
輸出遊戲結果要在Main class裡不是Game class
跟助教確認過，輸入錯誤只需要重新輸入一個，不需要三個都重新輸入
",1
平局需要重新生成亂數。,1
"Main.java 第24行的 ""i--"" 要改成 ""i = -1""，不然會有bug",1
題目未完成,1
"當輸入對的時候 Please enter your gesture: 只需要輸出一次
Please re-enter your gesture: 這個部分也有錯",1
未完成程式,1
"缺少Gesture.java檔以及Game tie的字樣會一直被印出來。當雙方平手時，並不會出現""Please enter your gesture.""的字樣且每回合的結果都是Game tie，並不會出現""You win!""或是""You lose!""的字樣。",1
"沒完成。
若有完成作業，也許是最後修改的檔案你忘記再push一次",1
沒完成。 若有完成作業，也許是最後修改的檔案你忘記再push一次,1
Main.java第42行多打了type，也許修改後忘記push了,1
42行最後有一個「type」導致程式碼跑不動,1
不符合目的，輸入錯誤的話應該要再重新輸入三次,1
除了創資料夾以外啥都沒寫,1
不符合，輸入錯誤應該要再重新輸入三個值,1
並沒有將每次的比較結果存入字串陣列,1
輸出結果沒有輸出Game over，而且沒有將每次的猜拳結果存入字串陣列,1
記得寫作業~,1
你的Game.java沒有東西,1
你完全沒寫作業,1
同學忘記寫作業囉,1
Game tie 没有.,1
輸入錯誤時只需重新輸入那一個不用全部重新輸入,1
"一開始運行程式的第一個print不是re-enter
記得加上句號！",1
Code似乎沒寫完ㄟ..至少我這裡無法執行,1
"compare方法題目要求系統生成之手勢與使用者輸入之手勢比較結果存入「字串陣列」中，比較勝利次數再回傳""You win!""/ ""Game tie""/""You lose!""
最後的Game over要加上"" . ""
",1
程式跑不了,1
"re-enter inputs應該是重新輸入全部吧
main.java裹的縮進符要記得改喔",1
假如打錯，應要重新讓使用者輸入三個,1
同學你的code似乎會有無限game tie 的狀況,1
第一次輸入時顯示的字樣應是Please enter your gestrue. 而不是re-enter 其他沒有問題,1
"compare沒有將每輪系統生成之手勢與使用者輸入之手勢相比較並將結果存入字串陣列中
然後Game tie 後面沒有 ! 喔~",1
re-enter inputs應該要重新輸入全部吧,1
正確的應該是scissors 而不是scissor,1
三個檔案都空白,1
沒有寫code,1
"平手的print是Game tie不是You tie
輸入錯誤一個只有那個要改好像不用全部重新輸入",1
是 完全沒問題,0
Game tie沒有正常輸出,1
Please enter your gesture 和 Please re-enter your gesture 沒加句號,1
VERY  GOOODO,0
未上傳到Gesture類別QQ,1
程式無法執行，game.java 沒有startGame和compare的函式,1
"white
",0
輸入多次Stone卻都是Game tie， 進入無限死迴圈,1
輸入錯誤之後重新輸入三次沒有跑出結局,1
不符合題目要求,1
"1. startGame方法中的j永遠都是=1，所以電腦隨機生成Gesture永遠都是paper/paper/paper   
2. compare方法中判斷輸贏是錯誤的   
3. 回傳結果為""You win!""和""You lose!""都要輸出""Game over.""，只有""You win!""符合   ",1
檔案沒辦法跑,1
"Game tie 之後應該要再印出""Please enter the gesture""，且僅有當遊戲結束才印出""Game over.""，平手後不用印。判斷是否為平局須看三次的結果，而非最後一次，程式需修改。當第一次就輸入錯誤時，i會變成 -1 導致傳入compare會出現""java.lang.ArrayIndexOutOfBoundsException""錯誤。",1
"打stone都game tie並非隨機gesture
",1
沒有print出結果,1
輸出錯誤，你compare方法裡的 else if (arr1[i] == Gesture.scissors && arr[i] == Gesture.stone) 應該是lose++ 而不是 win++,1
"1. ""You lose""少了""!""
2. 每輸入一組猜拳只要印出第一次的""Please enter your gestures.""，不用每次都印出",1
兩次平手之後會變成game over,1
平手後即結束遊戲，需迴圈直到有勝負。win lose 的判斷有問題，可能需要debug 一下，有時stone vs stone 會有win++的問題,1
輸出結果符合題目要求,1
沒寫(是沒上傳到嗎@@),1
輸出輸出結果符合題目要求,1
符合!,0
"1. 如果平手輸入一樣的會一直平手
2. 題目要求Game裡的成員變數要用private
3. 題目要求記錄勝負的陣列是用字串型別不是整數型別",1
遊戲結束少印出 Game over.,1
題目要求Game裡的成員變數要用private,1
empty,0
你沒有print game over,1
我第一次測試就出錯，但是之後除了出錯外，也有成功出現勝利、失敗、平手，我只能說非常神奇!!!,1
作業未完成 main檔錯誤無法執行,1
否 平手後無法繼續執行,1
否 第一次應該是enter 不是re enter,1
助教 有說過switch不能以較新版本的寫法 這樣我沒辦法執行程式,1
我把你random出的手勢輸出，再根據必贏的手勢輸入，但是依據you lose。你compare的部分有錯誤，玩家贏的時候fin沒+1，所以一直輸，除非全部平手。,1
若輸入過程中有誤，讀取會有問題,1
若輸入錯誤要三個全部重輸 ( i--要改掉 改成 i = 0 ),1
Good都符合,0
否，請輸入的字樣只需要出現一次。,1
"沒完成,沒出現Game tie",1
同學，你沒有寫完,0
與程式要求不符合(game函數多了一個getSysGesture、要求輸入時並不是輸出三次敘述),1
一大堆問題，請按照題目要求,1
如果輸入有問題是要三個gesture都重新輸入,1
系統並非隨機生成猜拳手勢，輸入固定組合會得到相同結果,1
"輸入第二或三個不符合猜拳手勢時，須全部重新輸入，且顯示""Please re-enter the gesture""時，下一行又顯示Please enter your gesture.",1
compare要回傳String[]才行，然後要在Main檔裡面判斷後輸出遊戲結果，不要懷疑，因為我一開始也是跟你寫一樣概念，問了助教也被要求要改了，很白癡的題目，所以請更正吧,1
有個地方錯了 你的程式寫法是贏一場平手 贏兩場算贏 都沒贏算輸 但是一場贏一場輸一場平手是算平手的 而三場都沒贏也有可能是三場都平手,1
後半段未完成,0
第二個手勢輸入錯誤後 重新輸入只輸入兩個手勢就跳出結果,1
"否，缺少Gesture.java檔以及Game tie的字樣會一直被印出來。當雙方平手時，並不會出現""Please enter your gesture.""的字樣且每回合的結果都是Game tie，並不會出現""You win!""或是""You lose!""的字樣。而且，不會有遊戲結束的時候。",1
"否，當遊戲結果為輸時，回傳的結果是""You lose!""，而不是""You Lose""，少了驚嘆號及字母L應為小寫。還有""Please enter the gesture""和""Please re-enter the gesture""，均缺少了句點。",1
輸入固定手勢組合，皆會得到相同結果，系統並未隨機生成手勢,1
"輸入第二或三個錯誤手勢時，須接著輸入，而非全部重新輸入，且顯示""Please re-enter the gesture""時，下一行不應再顯示Please enter your gesture.",1
"1. game tie 的時候會一直game tie下去, 2.  且如果輸入錯誤re-enter gesture的時候輸入次數有問題",1
最終輸出應由Game.java回傳結果給Main.java，而後交由Main.java輸出結果,1
結果皆有符合題目需求,1
題目只要求重置輸錯的那次，而不是重新輸入三次,1
無程式碼,1
是  有完成,0
"1. 成員變數要private
2. 勝負要用字串存",1
題目寫將系統生成之手勢與使用者輸入之手勢相比較並將結果存入字串陣列中,1
"沒寫code
",1
平手判定有問題，如果我瘋狂出一樣的拳，只要一次平手之後，就會永遠的跟電腦平手,1
未上傳到Gesture類別twice QQ,1
輸入錯誤只需從輸錯誤的那個就好 不用全部重新輸入,1
輸入的部分沒有寫好喔，如果輸入太多次會判斷錯誤。使用者要能夠輸入三種手勢,1
什麼都沒寫,1
輸入格式有誤喔，範例是一次輸入三種手勢，不用在每次輸入前都印出please...,1
程式能跑，但 Game.java要長度為三的Gesture陣列，不知道為什麼程式是長度四的陣列,1
分出勝負以後遊戲沒有結束,1
只讀了一個就輸出結果了,1
分出勝負後沒有結束遊戲,1
應讀入三個手勢後，再輸出勝負,1
創建電腦手勢時，其中的switch 未加break，導致電腦只會出三個剪刀,1
"否，第一次輸入是enter 不是 re-enter
",1
重新輸入是3個都要重新輸入喔(不管前面輸入了多少個正確的字串)而且輸入的字串錯誤時要回傳Please re-enter your gesture,1
不符合，輸入錯誤的話應該要立刻就重新輸入才對,1
平手後輸入同樣的就會一直平手,1
符合目的喔,1
Game.java中的startGame()是要一次生成三個隨機手勢，不是在Main.java裡呼叫三次startGame,1
輸入的格式不符合老師要求，是Game over.不是game over,1
輸入是輸錯一次就要重輸不是三個輸完才重來，且有輸錯重來後就算輸入都對也跳不出迴圈，會一直要求重新輸入,1
"無法執行，且game.java中第45行應為"";""而不是""；""，還有陣列大小設定錯誤(在game.java第13行，亂數那行有問題，導致產生的數字大於陣列大小)",1
"遊戲結果的判斷是依據三場的勝負決定，
目前的寫法依舊是判斷最後一場，
可以把程式碼改成讀取完三筆正確輸入，
再將array 傳入compare function，
這樣也不會有i 小於0而出現""java.lang.ArrayIndexOutOfBoundsException""的錯誤，
在compare function 裡面寫個for 迴圈就可以了。
至於Game tie 之後應該要再印出""Please enter the gesture""，
可以嘗試用do...while 來解決。 加油dowob",1
main.java裹的縮進符要記得改喔,1
有時輸贏判斷會錯誤,1
你wrongInput 在進while迴圈時，要改成false，不然出現重新輸入時就會有無限迴圈的問題,1
認真點,0
雖然最後的樣子有符合，但題目有要求在compare方法裡要將系統生成之手勢與使用者輸入之手勢相比較並將結果存入字串陣列中，還有在Main.java中呼叫物件的compare方法，傳入使用者猜拳手勢陣列並輸出回傳結果。抱歉第一次沒檢查到。,1
符合 !,0
某些情況會印出數字,1
code沒辦法跑,1
re-enter會存到之前的結果,1
Game tie的時候要重新產生一組亂數，讓電腦產生新的一組猜拳,1
都符合,0
"題目：將系統生成之手勢與使用者輸入之手勢相比較並""將結果存入字串陣列中""，這邊只有回傳相比較後的結果，沒有將結果存入另外的字串陣列中//Main檔中 題目：將輸入的猜拳字串""轉換為Enum型態並存入陣列
，其陣列儲存的資料型態須為Gesture""，我沒有看到main檔裡有Gesture的資料型態//另外題目：呼叫物件的compare方法，""傳入""上述使用者猜拳手勢陣列並輸出回傳結果，這邊您並沒有傳入的動作

",1
"重新輸入 應該是指 該次錯誤重新輸入 不是全部重計
然後在印出""Please enter your gesture"" 應該換行",1
"沒有符合""將系統生成之手勢與使用者輸入之手勢相比較並將結果存入字串陣列中""",1
"compare方法中，系統生成之手勢與使用者輸入之手勢相比較之後結果要使用字串陣列保存
且開始程式的第一次提示不是re-enter而是enter",1
還是沒有程式碼,1
game tie後就game over了,1
輸入錯誤不會清除之前的值 而是直接繼承下去,1
輸入錯誤時 要將上次輸入的值清除或覆蓋 不是繼承到下次輸入,1
沒寫作業喔,0
應該拉,0
compare方法沒有將比較結果輸入字串陣列中。startGame方法中的switch沒加break和default導致輸到sArray的值都是Gesture.scissors以至於不會隨機。,1
compare沒有將每輪系統生成之手勢與使用者輸入之手勢相比較並將結果存入字串陣列中 然後Game tie 後面沒有 !,1
空白,0
compare方法沒有將比較結果輸入字串陣列中。,1
輸入錯誤的話重輸入一個就好，不須重輸三個(有問過助教)。,1
輸入錯誤手勢的提示訊息錯誤,1
痾...你的compare是不是沒改，還是回傳boolean ，但題目要求要回傳String[],1
題目要求compare要回傳是String[] 而不是String,1
compare 要回傳String[]才行,1
應該是沒寫啦,0
應該是沒寫,0
"使用 google check style 會出現很多問題，像是for (int i ...)，""for""與""( )""中間要隔一個空格",1
排版整齊，但程式未完成,1
排版整齊，容易理解,1
排版不整齊，大括號與大括號之間空了好幾行，應該把空行去除。,1
Main.java第5行要空格,1
沒內容,0
大致整齊，把type去掉就更棒了,1
整齊易閱讀,1
"否，Google Checks 有地方有錯
",1
你沒寫所以就沒有錯,0
有30個error,1
check style 沒過,1
還行,0
"沒寫

",0
做得好java人,0
沒有使用googlecheck來檢查，有極多錯誤，其中包含空格的位置,1
Main.java 跟Game.java沒排版,1
只有Main的排版符合Google checkstyle的標準,1
Main ，Game裡面有數個未有適當的空格，同時也有多餘的空格,1
Your Main.java is purely clean.,1
Main.java 24行 if 後應有一個空格 和括號後也應有空格,1
white,0
switch的打法錯誤，建議將case 2改成default或是default中的內容清除只留下break,1
Game.java 有9項不符合Google Java Style規範,1
Good整齊,0
Game類別:第74、76和79行的格式錯誤,1
排版不整齊，大括號與大括號之間的多個空行應去除。,1
都沒寫,0
沒寫code,1
Gesture.java 與Game.java 中有很多項未符合Google check style,1
Main.java的第8行，*號後只需空一格，請與第10行排版一致。,1
game.java第38.39行if縮排錯誤,1
縮排有誤喔,1
"Main.java 第四行後應有一行空行，，第18行大括號與註解間應有一個空格，第23行if後與大括號前少各一個空格 Game.java 第5, 6, 14, 36行後應各有一空行，第21, 23, 25 分號與註解間應有一格空格",1
符合Google Style規範,1
否，Google Checks 有地方有錯,1
整齊!整齊!,0
Game.java 的第38、39行縮排要在37行的if後，正確的話要像42、43行一樣,1
String input 忘記初始化,1
google check 有顯示if後面要空格。,1
check style沒過,1
不太確定 你使用的版本好像跟我不同，我沒辦法跑check style,1
Game類別中有許多缺少或多餘的空格。建議先用Google Checks測試過。,1
checkstyle 沒過,1
Main.java 第26行，input需初始化,1
"Game class裡的double n沒有初始化
Main裡的gt命名改成有意義單字
",1
有符合變數命名,1
是的，符合撰寫標準。,1
"Main.java第12行，「Game.compare(Gesture.scaner);」Gesture.scaner有誤，
並且scaner這個變數並未宣告。",1
有符合Google Java Style規範,1
"沒寫
",0
符合，且有初始化,1
Game.java switch沒有定義default,1
命名符合題目要求,1
未使用,0
string陣列未初始化,1
"很棒
",0
Good符合,0
目前有寫到的是對的,1
沒用到,0
"變數命名正確
",1
是的，符合撰寫標準 。,1
main.java裡面第15行宣告i未初始化,1
沒用,0
main 的 i 沒有進行初始化。,1
Main裡的flag2沒有初始化。,1
Main 檔的String jout可以換更好的名字,1
有符合類別命名,1
類別，助教預設的,1
google 表示不開心,1
"類別命名正確
",1
有符合方法命名,1
沒有方法,0
符合方法命名標準,1
有符合lowerCamelCase,1
"方法命名正確
",1
startgame要改startGame,1
class Main與其JavaDoc應間隔一行,1
Game.java中的compare函式須加上@param和@return。Main.java中的main須加上@param,1
有點醜 但 check style 有過,1
Main.java中的main請加上@param。Game.java中的compare函式請加上@param和@return。,1
main 沒有JavaDoc。,1
不符合！,0
"Main.java, Gesture.java 缺少 javadoc",1
Game.java 沒有 JavaDoc,1
有符合JavaDoc規範，能理解該類別或該方法的規格,1
google check style 沒過,1
清晰易懂喔,1
javadoc也沒寫,1
gesture沒寫javadoc,1
你沒寫,0
enum沒有JavaDoc,1
不符合google checks,1
gesture.java 沒有做java doc,1
enum 那個沒有打JavaDoc,1
"三個檔案都沒有註解!
",1
只有Main有Javadoc,1
Main的javadoc有不符合的地方,1
startGame和computer的JavaDoc沒寫到@param,1
"OK
",0
Game類別中的compare方法的註解 要加一個@return 解釋回傳的值，雖然startGame方法中的radom樹已經固定了，但記得在swtich內加一個default，不然Check Style不會過,1
Game.java裡面有方法前面沒有空行喔,1
Main.java裡面註解縮排有錯喔,1
Main.java裡面if後面要有空格喔,1
注意一下game.java第30行要再多一個空行~~~,1
Javadoc符合規範,1
"""METHOD_DEF""前應該要有一個空白行。(30:3)",1
Game和Gesture類別有些地方沒有加空格。,1
"
JavaDoc有符合規範，能理解該類別或該方法的規格",1
同學，你沒有寫,0
是的，符合JavaDoc規範 。,1
Main class 不符合 google checks,1
Game class 被google checks 檢查出錯誤 At-clause should have a non-empty description.,1
Game.java中class的javaDoc應與前行的import隔一空行,1
註解有符合JavaDoc規範，能理解該類別或該方法的規格,1
javadoc不完整喔,1
Gesture.java 與Game.java 未寫JavaDoc,1
getIsTie函式須加上javadoc敘述及@return。compare函式須加上@return,1
Game.java中的第41、42行之間需多加一個空行，請利用CheckStyle確認。,1
Game和Gesture不符合，Game沒有依規定空格，Gesture沒有javadoc,1
很好~,0
@return 有非空說明,1
Game檔中的第42行註解，@param前應該要有前應該要有一個空行,1
compare(Gesture[] arrayPlayer)的JAVADoc要@param,1
應該使用/* 不是// 而且每個方法都該寫javadoc,1
Gesture enum沒有Javadoc,1
"Game, Gesture類別皆缺少JavaDoc。",1
沒寫到,0
輸出跟範例不一樣，範例在re-enter後還有一句enter,1
Game over.後須加上換行符號,1
一開始假如輸入3或5還是會叫我重新輸入,1
"Main.java中的第12、18、29、46、64、82、98行，每句句首字母皆須大寫，並且請在句末加上句號。局數輸入錯誤時，需輸出""Please re-enter game count.(3 or 5)""和""Please enter game count.(3 or 5)""共兩行。以上敘述可參考作業說明。
",1
"你 main method 的 if(count == 3) 跟 else 的最後，你println呼叫過一次play()，後面的if(generalGame.play(user).equals(""You win!"") || generalGame.play(user).equals(""You lose!""))又呼叫一次play()時，他會讓系統再重新生成猜拳手勢，跟使用者原本輸入的手勢，再去比較一次，導致輸出錯誤",1
"lose and win後要output gameover. 
advanced game 的使用者gesture輸入錯誤應該要重新輸入",1
猜拳的部分有錯，AdvancedGame.java 跟 GeneralGame.java 裡有自己跟自己比較的條件式,1
答案有符合題目需求,1
答案有符合題目要求,1
一開始沒有文字顯示要幾局,1
"GeneralGame.java 第7到9行會永遠為False，導致結果永遠不會有""Win""，原因是第6行的條件是""gestures[i] == temp""，若成立，到了第7~9行的if就不會成立，所以第6行應改為""if (gestures[i] != temp) {""，且Main.java第44、45行應該放在第29行for的迴圈外，也就是第46行的""}""下面，不然每次玩家輸入後，程式就會跑一次play()，但是play()應該要在玩家全部輸入完成後才執行的。第65、66行亦是如此。",1
平手應該繼續玩，而不是結束程式，且怎麼試都是平手,1
"(3 or 5)這邊多打了一個t, please enter your gesture. 不是 : 結尾, 當game tie 時, 不需重新輸入3 or 5, 而是直接重新輸入三個手勢",1
輸跟贏最後也要印出Game over,1
記得寫作業喔,1
平手後不會重來，且不管怎麼玩都是平手,1
若遊戲結果為平手則重複遊戲直到分出勝負,1
輸出跟範例不一樣，範例在[Please re-enter game count.(3 or 5)]後還有一句[Please enter game count.(3 or 5)],1
輸入及輸出結果符合要求,1
輸入及輸出符合要求,1
平手就直接結束了最後的判斷有問題,1
應該八,0
Game tie時直接結束了遊戲，題目需要直到分出勝負才能結束,1
Please re-enter game count.(3 or 5) 後面要緊跟著Please enter game count.(3 or 5),1
檔案開啟裡面除了助教他們預設的東西，沒有其他程式碼,1
輸入錯誤局數時，會多顯示一個輸入局數，建議保留重新輸入的顯示就好,1
局數如果不是3或5 會跑出re-enter 跟 enter,1
如果輸入手勢不符合，需重新輸入的話，也要能夠輸入正確count數量的手勢喔,1
沒有東西喔,0
沒有game over,1
太勇敢了哥/姊,0
"否，輸出的結果應該要沒有""""的出現以及缺少""Game over""的字樣。",1
"否，若回合輸入錯誤(不是3或5)的時候，除了""Please re-enter game count.(3 or 5)""的字樣以外，""Please enter game count.(3 or 5)""的字樣也會再一次被印出來。",1
什麼都沒有,0
"PlayGenerator.class沒有上傳上來，Main.class編譯執行會報錯(java: cannot find symbol
symbol: class PlayGenerator)",1
"若使用者贏得比賽的次數大於輸掉比賽的次數則回傳 “You win!”，不是""win""、等於則回傳 “Game tie”，不是""tie""、小於回傳 “You lose!”，不是""lose""

題目要求輸出play()的回傳結果要在Main裡，不是在AdvancedGame/GeneralGame裡",1
GeneralGame裡的play(Gesture[] user) 方法要覆寫父類別的 play 方法 ，所以method前面要加上@Override,1
1.不符合題目要求將每局比賽結果記錄下來 2.temp = newAdvanced.play(arr); 和temp = neww.play(arr);似乎是放錯位置了，如果這樣每回合皆會傳入相對應的類別中，造成電腦每回合產生不只一個隨機手勢(EX:總回合數為三的會進入GeneralGame3次，電腦總共產生9個隨機手勢) 3.generateGestureByRandom的random範圍應為三的倍數，才能夠平均分配，若範圍為1，產生paper的機率為0.34，較scissors(0.33)和stone(0.33)來的高,1
"1.舉例 result == ""Game tie""應改為result.equals(""Game tie"");
2.你的Main檔蠻多黃色警告的喔，建議可以檢查一下",1
"1.少PlayGenerator.java(已經確認好幾次了，感覺是沒有上傳成功!)
2.你的Gesture無法讀取!
",1
Didn't finish the homework,1
"The programm will error when I input 4 as game count twice.
",1
"GeneralGame.java 和 AdvancedGame.java 的共同錯誤：
在play方法中，手勢平手時，win=0是錯誤的（原因：假設要比3場，前2場使用者贏，最後一場平手，那麼比賽結果應該是使用者贏，但結果卻是回傳Game tie）

GeneralGame.java 和 AdvancedGame.java 中沒錯但可以寫得更好：
play方法中不用再建立一個GeneralGame或AdvancedGame的物件，因為你已經繼承PlayGenerator類別了，所以子類別可以直接用generateGestureByRandom方法

Main.java 錯誤1（第44行）：
手勢輸入錯誤時，之前輸入對的手勢可以繼續取用，並不是輸入錯一個就要全部重新輸入

Main.java 錯誤2（第49、52、55行）：
第49行System.out.println(general.play(input));
第52行System.out.println(advanced.play(input));
分別會和第55行
while (advanced.play(input).equals(""Game tie"") || general.play(input).equals(""Game tie""))
產生問題（原因：play方法執行了兩次，例子：執行第49行時假設結果是You win!，但52行卻是Game tie或You lose!）
",1
"GeneralGame.java 和 AdvancedGame.java 中沒錯但可以寫得更好： play方法中不用再建立一個GeneralGame或AdvancedGame的物件，因為你已經繼承PlayGenerator類別了，所以子類別可以直接用generateGestureByRandom方法 。
改善：AdvancedGame裡的play(Gesture[] user) 方法要覆寫父類別的 play 方法 ，所以method前面要加上@Override。",1
沒有符合google check style的,1
"程式並無回傳比賽結果。將回傳的結果存在字串再去判斷即可。  (小建議:可以把while裡的 ||換成 &&就不用再寫if去判斷了)
",1
