label,text
0,"GeneralGame.java 和 AdvancedGame.java 中沒錯但可以寫得更好： play方法中不用再建立一個GeneralGame或AdvancedGame的物件，因為你已經繼承PlayGenerator類別了，所以子類別可以直接用generateGestureByRandom方法 。
改善：AdvancedGame裡的play(Gesture[] user) 方法要覆寫父類別的 play 方法 ，所以method前面要加上@Override。"
0,沒有寫對題目的註解，題2的第3第4小題顛倒順序無備註
1,阿好好好
0,"game count 輸入5後，還是會多印出了""Please re-enter the gesture."""
1,妥
0,有訂正了，很棒
0,GeneralGame.java 中的 play() ，javadoc 少了 @param 傳入值的解釋 (但其他的都有加)
0,輸入格式有誤喔，範例是一次輸入三種手勢，不用在每次輸入前都印出please...
1,做得好！
1,有印出來，讚!
0,沒有寫
0,這就是傳說中的無字天書嗎?
0,兩個檔案皆沒有達到題目要求
0,student那個少一個javadoc
1,有符合~
1,做得好java人
0,"Main檔中rtprice,rquantity,dtemp,itemp變數命名不符合規定"
0,Student檔無初始化
1,有達到
0,完全符合題目要求
0,開頭和內部缺少Javadoc
0,"1. startGame方法中的j永遠都是=1，所以電腦隨機生成Gesture永遠都是paper/paper/paper   
2. compare方法中判斷輸贏是錯誤的   
3. 回傳結果為""You win!""和""You lose!""都要輸出""Game over.""，只有""You win!""符合   "
0,"縮進符寫錯了，應該改成tab size:2, indent:2, continuation indent:4
"
0,什麼都沒寫
0,超過100分就錯了
0,"兩個的縮排應為兩個空格  ,逗號前不能有空格"
0,Greet.java 中 System.out.println() 最後一個+號後要空一格
1,ㄜ...畢竟你沒變動到原始code(?
1,讚讚
1,看起來甚麼都沒打?
0,"第一題：要輸出""Hello ANDY !""，不是Hello ANDY !
第二題：先印出index of last 'n': 59，再印出Computer，順序反了"
0,符合JavaDoc規範
0,整齊，但縮排有誤
1,恩恩 不錯哦
0,nums沒有初始化
0,沒有打JavaDoc喔
0,compare 要回傳String[]才行
1,沒寫到
0,Main.java裡面if後面要有空格喔
0,"符合google規範
"
0,greet的main上面沒有@param args註解
0,是，但第一題變數內容與題目不符
0,有完成作業
1,是，很好
0,JavaDoc 不符 Google checkstyle 規定
0,"GeneralGame.java的第4行""{""前需加一個空格，請使用CheckStyle確認。"
1,"Hello bro
hola bro muy bien la"
0,"第二題：等號和小於前後應加空格、分號和逗號後面應加空格、for和if後面應加空格、if需用大括號將內容括起、大括號與小括號之間應有空格、變數index,reaplaced聲明和第一次使用距離太多行。
繳交前可以先用CheckStyle確認。"
1,Dynamite
0,是，有JavaDoc且符合規定。
0,score無初始化
0,是，有符合命名，不會讓人看不懂再寫什麼
1,完美 !
0,沒有印出HelloWord呢
1,讚 有符合
0,沒有排列整齊，Googlecheckstydle 出現錯誤
0,"	
如果蛋糕名稱含有空格，例如: 水果布丁蛋糕(Fruit(空格)pudding)，那會造成名字只讀到fruit，然後rate會讀到""pudding""，就會造成錯誤；或者是輸入像是cake(空格)1 ，會造成該蛋糕的rate無法讀取，程式直接跳過，跑去讀取weight或quanity。所以在讀取name的時候要用nextline()來避免輸入的名稱含有空格。而造成rate無法讀取的狀況則是要透過在你輸入完weight或quanity之後多加一行scan.nextLine()來避免跳過讀取的部分"
1,有!!!!
1,整齊易看
0,game tie後就game over了
0,ReadyMadeCake計算有問題，1.4x3=4.2，但輸出4.19999...
0,Student.java 中 public static double BMI()方法上面要空一行
0,"Checkstyle : 行內含有制表符tab。
點擊右下角 ""Tab*"" -> ""Reindent File with 2 Spaces"""
0,gamecount -> gameCount (然後 pratice 拼錯了少個c)
0,剪刀石頭布輸入錯誤應該是重輸剪刀石頭布不是局數
0,否，你沒寫JavaDoc
0,輸入第1個變數就不會動了
0,很多縮排是錯的
0,General game裡的 if (gestures[i] == g) 應改為if (gestures[i] != g) 才正確
1,有達到 讚
0,你完全沒寫作業
0,否，不用輸出$
1,空白的
0,我只輸入第一筆就結束了
0,"Remember to add newline after output average.
HW3 requires to check legal scores and input 5 legal times.
Your code doesn't check whether the score is ilegal when last input is ilegal , so I can input 10 times -5 and get ""Score Average: -5.00""."
0,"輸出少了“”
"
0,正確 符合要求
0,Pass，但有錯字
1,沒有寫喔
0,雖然最後的樣子有符合，但題目有要求在compare方法裡要將系統生成之手勢與使用者輸入之手勢相比較並將結果存入字串陣列中，還有在Main.java中呼叫物件的compare方法，傳入使用者猜拳手勢陣列並輸出回傳結果。抱歉第一次沒檢查到。
1,.good
0,每個檔案皆未符合java google style
0,"(3 or 5)這邊多打了一個t, please enter your gesture. 不是 : 結尾, 當game tie 時, 不需重新輸入3 or 5, 而是直接重新輸入三個手勢"
0,沒有看到程式碼
0,可以統一大括號下放或是不下放，有時下放有時不下放看起來有點亂
0,main內沒有寫上註解
0,Greet的輸出要在ANDY後面加上一個空格和驚嘆號
0,是，輸出結果符合題目要求
0,"JavaDoc不完整，還有漏掉的東西沒有寫
可以對照物件導向設計實習- 4 的第41頁"
1,有寫 很棒棒
0,Game.java 沒有 JavaDoc
0,再請輸入這行後面要加 : 才跟題目需求一樣
0,沒有照題目所需輸出到冒號。
0,下面TAB的地方要記得改成 2 spaces~
1,輸入層 -> 網路層 -> 輸出
1,是，很棒
1,很棒喔
0,都有對宣告的變數做初始化
0,Good 類別命名都有符合標準
1,有符合，讚讚
0,還是缺少Javadoc
0,請補上四個檔案中所有函式的javadoc
0,沒有達到題目要求
0,"Main.java 第24行的 ""i--"" 要改成 ""i = -1""，不然會有bug"
0,Game tie要重複玩遊戲直到分出勝負
1,"空
"
1,還是	讚！
0,"Main.java中的第12、18、29、46、64、82、98行，每句句首字母皆須大寫，並且請在句末加上句號。局數輸入錯誤時，需輸出""Please re-enter game count.(3 or 5)""和""Please enter game count.(3 or 5)""共兩行。以上敘述可參考作業說明。
"
0,無類別
0,"平均值應該每一組獨立輸出
"
1,超讚ㄟ!!
0,",' 應有空格"
1,尚未完成
1,是 很整齊
1,你有記得ㄟQAQ，我沒有，太趕了，你真棒XD
0,程式碼寫的很精簡，計算部分直接一行解決，很美觀，讚讚
0,運算上沒有問題，但是輸出需要在最後全部一起輸出 (依照老師作業說明最後的輸出格式
0,有印出要求的字樣
1,Perfect !!!
1,沒用
0,1.輸入不符合的手勢不用全部從頭重新輸入 2.平手的時候不用重新選擇遊戲局數直接重複遊戲 3.AdvancedGame中的play方法要覆寫GeneralGame中的方法@override
0,輸出是ReadyMadeCake的Quanlity不是數量
0,Cake、OrderCake、ReadyMadeCake那邊的方法沒有JavaDoc(包括：@param 和 @return
0,兩題的main皆沒有Javadoc
0,"Greet.java的第二個註解少一個句號。
StringOperation.java的註解少一個，有寫的註解少了句號。"
1,整齊乾淨
0,Main.java中的main請加上@param。Game.java中的compare函式請加上@param和@return。
1,棒棒棒
0,是，排版符合規定。
0,"有些輸出的句子沒有加句點。
you lose 跟you win 沒有加驚嘆號且y要大寫。
是 Game tie 不是 you tie。
遊戲結束要輸出 Game over.。
compare 要回傳字串，每次的結果都要存入字串陣列中。
輸入錯誤的話重輸入一個就好，不須重輸三個(有問過助教)。
startGame要在輸入之前就呼叫。
沒有把輸入的String轉成Gesture。"
0,記得要先用checkstyle檢查
1,沒有方法
1,達到
0,Tom不需要輸入數值，要自行預設
0,"作業未完成
Game.java語法錯誤"
0,很棒，不過//可以刪掉一些，然後沒有輸出錯誤的名字
0,Main 以外的方法JavaDoc接放錯位置。
0,你的program把不符合值採計了，所以平均值也會被影響噢
0,scanner沒有close
0,非常精簡清楚
0,"最後多了個空行：
println 應改為 printf"
0,沒寫code
0,JavaDoc不完整，還有漏掉的東西沒有寫
0,很棒 都有符合題目要求
0,其他註解寫得很清楚，認真good。
0,經測試只有第一組是正確的第二組後開始出現錯誤
0,平手後不會重來，且不管怎麼玩都是平手
0,有些輸出的句子沒有加句點。
0,輸出最後面沒有換行喔
0,"	
是的，排版整齊乾淨。"
0,有印出指定要求
0,"lose and win後要output gameover. 
advanced game 的使用者gesture輸入錯誤應該要重新輸入"
0,第二題第二小題顯示字串長度59的前面沒有依據題目要求有一個空格哦
1,式
1,不錯哦 666
0,兩題都少了JavaDoc喔
0,是，但第二題變數名稱應為sentence而非sentance
0,空格要注意
0,沒有註解
1,太厲害了
0,題目沒有規定TAXI TRAIN TRANSPORTATION 要SETTER 請你好好的修正!!!
0,JavaDoc沒有打
1,這段回饋讓我想起了失去的遺憾，雖然我知道它在某個角落，但我這次只能給你0分。
0,沒寫作業
1,易懂
0,否，無法game over
0,平手後沒有重複遊戲直到分出勝負
0,有回傳值method的JavaDoc忘記加上 @return (回傳值的解釋) ex:GeneralGame的play()
1,是的，符合
1,是的，恭喜！
0,是，有符合命名
0,"平手的print是Game tie不是You tie
輸入錯誤一個只有那個要改好像不用全部重新輸入"
0,good，不過可以不用輸入
1,符合貴定
0,乾淨整齊，用google check檢查沒有問題
1,是的，都有符合！！
0,"1.Greet class 缺少 javadoc
2.StringOperation class 的javadoc少打一個*，""String Operation Practice""少加了句點.
3.StringOperation main 的javadoc不完整"
0,BMI開頭不能大寫，未符合checkstyle要求
0,第一個物件沒有四個資料都初始化
0,是 還用中文非常易懂
0,第1題的輸出是“Hello ANDY !”不是Hello ANDY !
0,第一題“Hello ANDY !”  但你的是HelloANDY!
1,棒棒
0,main 的 i 沒有進行初始化。
0,"三個檔案都沒有註解!
"
0,跟上次一樣，檔案開啟裡面除了助教他們預設的東西，沒有其他程式碼
0,輸出正確
1,Good!!!
1,是模型在大型無標註語料庫上進行的初始訓練階段
0,Main.java Google checkstyle有一項錯誤
0,"第一題 ! 前的空格""可能""要印出來
第二題的第18行改用""split""把句子分成一堆單字存在陣列中，再印出陣列中的該目標，或許會比較符合題目要求"
0,double的初始值是0.0不是0喔
0,JavaDoc有符合規範
0,沒寫java doc
0,沒有打JavaDoc喔!
1,整齊，還是讚！
1,非常完美，沒有可以挑剔的
1,GOOD!!
0,在轉換人口裡面的變數盡量不要用m 可以換一個更能讓人一眼就明白的變數名稱 雖然題目沒有要求可以自己輸入城市和人口 但是你做出來了 很棒 但其實不用這麼多
0,題目皆有符合要求
0,有達到題目要求
0,"是，正確的印出了""Hello World!""。"
0,輸入五次後，輸入不會截止會一直輸入下去哦
0,平均值輸出應為小數點後兩位(包括尾數為0時)，請見作業輸出範例。
1,是的，讚讚
0,答案有達到題目要求
0,"GeneralGame.java 第7到9行會永遠為False，導致結果永遠不會有""Win""，原因是第6行的條件是""gestures[i] == temp""，若成立，到了第7~9行的if就不會成立，所以第6行應改為""if (gestures[i] != temp) {""，且Main.java第44、45行應該放在第29行for的迴圈外，也就是第46行的""}""下面，不然每次玩家輸入後，程式就會跑一次play()，但是play()應該要在玩家全部輸入完成後才執行的。第65、66行亦是如此。"
0,score沒有初始值0
0,Game和Gesture類別有些地方沒有加空格。
0,"類別命名正確
"
1,不要睡覺
0,cityPopulation值不同有差嗎?
0,有符合方法命名
0,蠻整齊的可是Google Checks討厭你
1,應該拉
1,符合 Good
1,完全正確!很棒!!!!!!!!
0,未達到要求
1,超棒!!!!!:)，很認真。
0,Main.java，第8行需與上方注釋排版一致(*後須多一個空格)
0,Game tie沒有正常輸出
0,方法命名符合
0,你wrongInput 在進while迴圈時，要改成false，不然出現重新輸入時就會有無限迴圈的問題
0,讚欸還有打中文
0,沒有讀完五個資料再輸出
1,沒做作業
1,符合喔
1,太勇敢了哥/姊
0,宣告的變數都沒有初始化
0,遊戲結束後沒有輸出 Game over.
1,算整齊
0,double的初始化應為0.0
0,沒有使用到java Doc
0,re-enter inputs應該要重新輸入全部吧
0,google表示不喜歡你的註解
0,HighSpeedRail裡的calcPrice是回傳int不是double喔
0,"""""上下引號未補上"
1,是，有完成
1,沒用到
0,Good 註解都有符合規範
0,是，方法命名正確。
0,少一個註解，另外有寫的註解少一個*
0,變數k要有意義的命名
0,通常大括號前面都要有空格，if 和 for 後面的括號也要有空格。
0,符合，註解可以打上跟程式碼相關的說明
0,有些回傳或傳入的值沒有說明
0,"無方法需命名
"
0,輸出符合題目要求
1,符合且清楚
0,身高體重範圍錯誤(為1<=x<=300非0<x<301)
0,Good 符合規範
0,BMI顯示錯誤
0,有補上JavaDoc了，讚讚
1,有一個沒寫
0,gesture.java 沒有做java doc
0,變數命名符合規範
0,不過keyborad1忘了close喔
1,很讚
1,這樣不對
1,簡單易懂
0,排版乾淨整齊
0,Game class 被google checks 檢查出錯誤 At-clause should have a non-empty description.
0,本題不需用到變數
0,記得匯入 csv
0,可以不用寫輸入，直接帶入資料即可
0,很棒 (但第一題的 ! 前少一個空格)
0,沒有附上註解
1,匯入 csv
1,小小的未符合
0,要打上註解
0,依舊沒有程式碼
0,javadoc也沒寫
1,整齊 !
0,沒寫javadoc
1,卡關了嗎?
0,符合要求
1,很棒:D
1,符合
0,是，有適當命名
0,縮排有誤喔
0,符合目的
0,還能訂正：@param args input 要放摘要下面，不然JavaDoc會說沒寫摘要，而@param args要寫說明
0,方法命名有符合
0,Game類別:第74、76和79行的格式錯誤
0,"	
未完成作業"
0,ReadyMadeCake的計算有錯誤
0,沒有宣告第一個物件給Tom初始化資料
0,無方法需命名
0,GeneralGame 缺少 JavaDoc
0,Game和Gesture不符合，Game沒有依規定空格，Gesture沒有javadoc
0,main裡面的tall跟weight未初始化
0,否，ordercake有問題
0,Cake.java中的calcPrice()、getName()、getRate()、toString()及OrderCake.java中的CalcPrice()，以及ReadyMadeCake.java中的CalcPrice()都請加上javadoc
1,聰明!
1,沒做完
0,"缺少Gesture.java檔以及Game tie的字樣會一直被印出來。當雙方平手時，並不會出現""Please enter your gesture.""的字樣且每回合的結果都是Game tie，並不會出現""You win!""或是""You lose!""的字樣。"
1,有 排版很漂亮
0,是，輸出完全正確
0,可以增加提示 例如重新輸入
1,讚！
0,否，未按照規則排版
1,Great!!!
0,輸入的部分沒有寫好喔，如果輸入太多次會判斷錯誤。使用者要能夠輸入三種手勢
0,尚未繳交檔案
0,符合規格
0,否，第一個作業只要name這個變數
1,乾淨整齊
0,未對變數進行初始化 詳情請見物件導向實習 PPT 4 第42頁~
0,是，完全符合
0,沒辦法執行喔
0,"否,跑不出readymadecake"
0,讚 有印出Hello World!
0,"你的""Please enter game round (3 or 5) : ""以及""Please re-enter game round (3 or 5) :""皆需要在round後面加上 count和句號，""Please re-enter yuor gesture""也要加句號(yuor改your)，在分出勝負時也要輸出""Game over"""
0,要記得加上JavaDoc~~
0,只有Main有Javadoc
0,"輸入6個有效成績才會印出平均、""Enter your core""拼錯"
0,output 的平均數小數點後兩位有錯
1,很好 good
0,有用到javaDoc 並且命名正確
1,都沒寫
0,輸入錯誤只需從輸錯誤的那個就好 不用全部重新輸入
0,是，排版整齊
0,程式能跑，但 Game.java要長度為三的Gesture陣列，不知道為什麼程式是長度四的陣列
1,"有料，好猛的攝氏溫度
"
1,muy bien
0,"Cake.java, OrderCake and readyMadeCake.java 裡的成員變數沒有初始化"
1,很棒毆
1,整齊 棒
1,Student加個
0,是，但不符標準
1,Perfect!
0,"是,但Hello World加個空格會更好看"
0,沒有寫任何東西
0,程式無法執行，少了Transportation.java
0,符合題目的輸出要求
0,Good 都有符合題目標準
0,Advancedgame 少一個javadoc
1,棒棒!
0,排列整齊，容易觀看
0,題目只要求重置輸錯的那次，而不是重新輸入三次
1,非常棒
0,"1.Greet 縮排的格數有誤，應為2格，不是4格
2.StringOperation 中倒數四行程式碼的"",""前面不用空格
"
0,"作業未完成
"
0,註解非常詳細 讚!
1,對對對
0,GeneralGame裡的play(Gesture[] user) 方法要覆寫父類別的 play 方法 ，所以method前面要加上@Override
0,"縮排要用""兩個space""而不是tab，視窗右下角有個按鈕可以設定"
0,不符合命名要求
0,有符合規定
0,"Greet.java的14,15,16行的replace的括號裡的逗號後要有空格。
StringOperation每行縮排空格數應為Space，不是Tab。"
0,否，若重複輸入錯誤身高或體重兩次，輸出結果會出現錯誤。Main檔裡面判斷身高和體重範圍的if判斷式只會判斷一次錯誤，應改為while迴圈作為判斷，才會符合題意。
0,"compare函式中的return ""You lose""少一個驚嘆號。""Please enter your gesture.""只需輸出一次即可輸入3個手勢，請參考作業說明。"
0,我是複製程式碼貼到新視窗跑 結果符合題目敘述 但不知道為什麼檔案直接下載下來不能跑
1,有整齊
0,顯示輸入無效後，還要再print 一次輸入誰的身高或體重，跟範例一樣
0,"no java.doc
"
1,是的，恭喜！！
1,有的～
1,世
0,整齊，但不符合checkstyle google check 規範
0,沒有題目為何這樣編寫的註解。 ex：地迴，第幾題
1,是的，都有符合！
0,整齊，但是tab沒設定好
1,目前這題不用
0,"a.play(user) 要改成 flag = a.play(user) 不然永遠為true，且最後若已結束遊戲要印""Game over.""
"
0,"Student class 內的javaDoc不用有param。
方法前應有各自的javaDoc(這個是checkstyle寫的，我也不確定)"
0,不會閱讀困難
0,startGame和computer的JavaDoc沒寫到@param
0,@param 前面需要一個空行
1,100喔
0,記得用空建構子(不用宣告任何東西)，其他都沒問題
0,"沒有加javaDoc
"
0,符合! (OrderCake 裡的weight 不用提供相對應的 Accessor(Getter) 公開方法，ReadyMadeCake裡的quantity也是)
0,輸跟贏最後也要印出Game over
0,棒棒讚讚，建議補個 @param ...
0,Game tie的時候要重新產生一組亂數，讓電腦產生新的一組猜拳
0,"HelloWorld 下面要加一下註解 
/**
*
*@param args (這裡加變數說明)
*/"
0,"可以，但縮排的部分，盡量同一
"
0,無類別需命名
0,Total price of all cakes有錯，答案是4.78，但輸出4.7799...
0,GeneralGame沒有寫java doc
1,yaa
0,不符合變數命名要求
1,"似乎沒有耶......？我這邊沒看到QAQ
"
0,寫得很清楚 淺顯易懂 GOOD!
1,Nice!
0,排版整齊，方便閱讀
0,"第一題的輸出左右要加 "" "" "
0,JavaDoc打完要句點，跟你被句點一樣.
1,有的!完全符合
0,"註解沒有解釋到程式
第二題甚至沒有註解喔
"
0,作業未寫
0,Good  符合標準
0,2個JavaDoc有錯字(practicing打成praticing)
0,全部都有完整完成
1,棒ㄟ
0,沒有寫code
0,是，有適當註明，能夠容易理解
0,"沒有使用space，應使用tab
"
1,棒
0,什麼內容都沒有
1,應該八
0,compare沒有將每輪系統生成之手勢與使用者輸入之手勢相比較並將結果存入字串陣列中 然後Game tie 後面沒有 !
1,有的~
0,main上面沒有@param args的註解
1,是的，都有符合
0,符合方法命名標準
0,Good 排版整齊
0,是 達到標準
0,可以多注意排版
1,太強了
0,在最後加上scanner.close();會更好
0,有通過Style Check
1,乾淨舒服。
0,否 不能跑程式
0,"否，Google Checks 有地方有錯
"
1,Good符合
1,"是
"
0,"compare方法題目要求系統生成之手勢與使用者輸入之手勢比較結果存入「字串陣列」中，比較勝利次數再回傳""You win!""/ ""Game tie""/""You lose!""
最後的Game over要加上"" . ""
"
1,10
1,"very good
"
0,JavaDoc打完要句點，跟你被句點一樣
0,有讓人容易理解
0,"沒有程式碼，沒寫作業的樣子
"
0,未完成程式
0,此次沒有變數
0,main函式裡的變數依舊不符合規定
0,"未對變數進行初始化
詳情請見物件導向實習 PPT 4 第42頁~"
0,乾淨整齊，google check檢查沒有問題
0,一大堆問題，請按照題目要求
0,還是沒有程式碼
0,輸入4次遊戲次數會跑出re-enter跟enter這行，
1,一片空白
1,你這份作業像是一場無聲的交響樂，儘管寂靜，但每個休止符都充滿了深意，所以我給你這個神秘的0分。
0,"程式並無回傳比賽結果。將回傳的結果存在字串再去判斷即可。  (小建議:可以把while裡的 ||換成 &&就不用再寫if去判斷了)
"
0,個人建議每行或段落之間可以有空行，比較不會看起來擠在一起ㄛ
1,沒寫作業
0,在我這邊只有你的註解會出現亂碼，可能要檢查一下問題出在哪裡
0,排列整齊，有適當分行
0,沒有輸入Java Doc
1,是，變數符合規定。
1,寫得很好!!
0,GOOD!! 註解很詳細 連GETTER都有註解很棒
0,uppercase 要改成 upperCase 應該才會符合老師標準
0,"OrderCake的排版CheckStyle會報錯，calcPrice()和{}要加空白
return 之後的getWeight() * getRate() ，*前後要加上空格
可以用ctrl+Alt+L整理排版"
0,是，撰寫完整且讓人容易理解
0,程式無法執行
0,沒有完成
1,看著你的程式碼，我感受到了宇宙的無盡與時間的永恆，這是一段詩意的旅程，但在作業層面上，它毫無實際價值，所以是0分
0,"是,且使用google checks也完全沒有問題 超厲害"
1,是，符合
1,你的邏輯流程如同一場未經彩排的舞蹈，雖然動作繁多，卻缺乏協調性，因此最終被評為0分。
0,是，要求使用者輸入該物件所需資料能夠給個提示會更好。例如:輸入名稱等等
0,請重新輸入下一行還要再print一次請輸入身高/體重。 BMI要取到小數點後第二位。
1,妥妥的
0,註解清楚
0,你的Transportation沒有在裡面喔
0,局數輸錯要輸出Please re-enter game count.(3 or 5)和Please enter game count.(3 or 5)。如果猜拳手勢輸入不符合重新輸入該猜拳手勢就好，不須全部重輸。
0,"無法執行，且game.java中第45行應為"";""而不是""；""，還有陣列大小設定錯誤(在game.java第13行，亂數那行有問題，導致產生的數字大於陣列大小)"
1,前向傳播
0,輸出please re-enter時，還要輸出please enter game...
0,除了創資料夾以外啥都沒寫
1,"有喔
"
0,Hello World! not hello world
0,有整齊，讓人方便閱讀
1,讀取和預處理資料做得很好
1,有符合！
0,Main中同學自訂的所有cake總價之變數型態應為double而非int
0,輸入 -5 時會是錯的
1,超好
0,有註解
0,Gesture.java沒有寫JavaDoc
1,有達到 很棒棒
1,過了，元旦快樂
0,排版整齊~
0,"public ReadyMadeCake(String name, double rate, int quanity) 中的quanity拼字錯誤"
0,"否 public double BMI 不符合 應該為bmi
"
1,可以讚
0,Code似乎沒寫完ㄟ..至少我這裡無法執行
0,整體來說還行，但分行地方有些凌亂
0,Checkstydle未通過，完全沒有註解
0,Good 都有符合題目要求
0,google check style 沒過
0,符合，且有初始化
0,空的 但不確定是否為我這邊的問題
0,"否，Main中(74:36) ','後要空格、OrderCake(1:36) '{ ' 前要空格、ReadyMadeCake(1:40) '{ ' 前要空格"
0,可以加上更詳細的註解
0,可以手動輸入 很棒 有達到要求
0,"請重新輸入下一行還要再print一次請輸入身高/體重。
BMI要取到小數點後第二位。"
0,缺少 @param
0,Student檔第19行註解格式錯誤
0,排版整齊，讚讚
1,非常好
0,輸出結果沒有輸出Game over，而且沒有將每次的猜拳結果存入字串陣列
0,Main中有部分有不必要之空格或缺乏空格
0,有印出Hello World! 讚
0,註解寫得很清楚
0,平局需要重新生成亂數。
0,拳輸入錯了只要重複輸入那個不用全部重輸平手後不用重新輸入game count
0,變數請記得初始化
1,很棒！
0,不符合google style
0,Game tie 會直接結束
1,有達到，寫得很好
0,public int getQuantity() 忘記註解的@return // @return or @param 前面都要空一行
1,符合
1,完全沒寫
0,只讀了一個就輸出結果了
1,空白 未寫
0,Student.java檔缺少javadoc補一下喔~~~
0,google check 顯示沒有
0,無告知輸入為OrderCake還是ReadyMadeCake，這樣遇到Int時會出錯
0,答案有符合題目要求
0,有時輸贏判斷會錯誤
0,是。畢竟這次沒類別。
1,阿棒棒棒
0,"Game, Gesture類別皆缺少JavaDoc。"
1,是的喔！
0,有30個error
0,兩次平手之後會變成game over
0,已修正靜態常數的錯誤!
0,未符合GOOGLE規範
0,輸入錯誤局數時，會多顯示一個輸入局數，建議保留重新輸入的顯示就好
0,變數 score 和 average 沒有初始化
0,程式有根據預測的類別輸出結果
1,非常棒
0,平手後輸入同樣的就會一直平手
0,應該只需要宣告 Railway 陣列，不須宣告其他類別的陣列
0,是，皆有註明，能夠理解
0,是，變數宣告符合規定。
0,"否，蛋糕名稱用nextLine()才能輸入蛋糕全名，且沒有輸出全部蛋糕的name和rate
最後輸出總價格那邊可以用%f來輸出小數點"
0,Main的javadoc有不符合的地方
0,讚讚 不過子類別的成員變數記得加private
0,正確無誤
1,來不及寫對不對QQ記得補上！
1,是，非常完美
0,符合題目要求，程式碼可以再優化
1,超強
0,是 符合javadoc標準
0,第12行，Javadoc tag '@param' 前面須有一個空行。可使用Ctrl+Alt+L檢查排版及Javadoc相關規定。
0,"1. ""You lose""少了""!""
2. 每輸入一組猜拳只要印出第一次的""Please enter your gestures.""，不用每次都印出"
0,並沒有將每次的比較結果存入字串陣列
0,"re-enter inputs應該是重新輸入全部吧
main.java裹的縮進符要記得改喔"
0,return前記得註解
0,@param 缺少空行
0,是的，符合JavaDoc規範。
0,如果輸入有問題是要三個gesture都重新輸入
0,沒有內容
0,否，變數(人名)要小寫
0,是，類別命名符合規定。
1,甚麼都沒打
0,符合javadoc標準
0,沒有打Java Doc
0,"記得要符合googlecheck的格式喔~~~(快速縮排按ctrl+alt+l)
Student.java少了javadoc要補一下"
0,googlecheck回報「含有制表符tab」49項
0,OrderCake and readyMadeCake.java 裡的成員變數沒有初始化
1,交白卷噢
0,Main.java 24行 if 後應有一個空格 和括號後也應有空格
0,建議可以上網查找正確的 javadoc要怎麼寫，現在寫的是把每行程式碼的功能寫出來而已
0,"public void setAll(String name, double rate)忘記@param name & rate // public static void main(String[] args) + @param args // public void setQuantity(int quantity) + @param quantity"
0,Student類別缺少JavaDoc
0,1.不符合題目要求將每局比賽結果記錄下來 2.temp = newAdvanced.play(arr); 和temp = neww.play(arr);似乎是放錯位置了，如果這樣每回合皆會傳入相對應的類別中，造成電腦每回合產生不只一個隨機手勢(EX:總回合數為三的會進入GeneralGame3次，電腦總共產生9個隨機手勢) 3.generateGestureByRandom的random範圍應為三的倍數，才能夠平均分配，若範圍為1，產生paper的機率為0.34，較scissors(0.33)和stone(0.33)來的高
1,這題用不到~
1,"是

"
0,答案皆有符合題目要求
0,有達到標準
1,撰寫標準
0,有寫JavaDoc，但開頭的應該不是要你寫日期吧
0,第一筆Marry的BMI輸出值不合理
1,太趕了，我懂
0,排版不符合GoogleCheck標準
0,輸入固定手勢組合，皆會得到相同結果，系統並未隨機生成手勢
0,Good 排版很整齊
0,"縮排用2格不是4格
陣列 逗號前不用空格
if, while, switch 的括號後須有空格"
0,没有javadoc
0,缺少JavaDoc(2:1、3:0)
0,"1. 變數要宣告private，不是protected
2. OrderCake.java 跟 ReadyMadeCake.java都多了一個針對 name、rate做初始化的建構子"
0,"輸入體重無效,請重新輸入。要直接接:請輸入Amy/Simon的身高:"
0,"Main.java中的第12、18、29、46、64、82、98行，每句句首字母皆須大寫，並且請在句末加上句號。局數輸入錯誤時，需輸出""Please re-enter game count.(3 or 5)""和""Please enter game count.(3 or 5)""共兩行。以上敘述可參考作業說明。"
0,"第一筆Mary輸出值依舊不合理
"
0,否，沒javadoc等
0,double average沒初始化到
1,如何選擇平衡策略？
1,NLP 分析審查
0,Student.java中的set、get函式須加上javadoc
1,"是的，讚！
"
0,詳細的註解
0,符合命名
0,輸入錯誤時 要將上次輸入的值清除或覆蓋 不是繼承到下次輸入
0,程式無法執行，game.java 沒有startGame和compare的函式
0,main function 的javaDoc 寫錯位置 要寫在main function pubic那行的上面，且javaDoc請盡量用英文寫
1,好讚
1,跟我家一樣整齊
1,完全符合 牛逼
0,main裡面74行逗點後要有空格，OrderCake跟ReadtMadeCake有錯誤喔
0,與程式要求不符合(game函數多了一個getSysGesture、要求輸入時並不是輸出三次敘述)
1,你沒寫
1,看起來沒問題
0,是的，符合標準
0,輸出那邊沒有縮排到
1,完全符合
0,TOM的BMI值請求出，而不是直接輸出
0,"Main.java第12行，「Game.compare(Gesture.scaner);」Gesture.scaner有誤，
並且scaner這個變數並未宣告。"
0,符合標準，表達清楚
0,"這檔案怪怪的?????
為什麼我打不開(IDEA左邊資料夾不會顯示)，而且嘗試很多次，不過單純打開資料夾程式碼我可以看得到
"
1,Y
0,第一題少了空格
0,有印出Hello World
1,阿是是是
1,是的，很棒
0,沒有打任何內容
1,理解很清楚
0,變數命名符合
0,main.java裡面第15行宣告i未初始化
0,play拼錯了
0,意外的合乎規範 或許下次可以加個 @param
0,若輸入過程中有誤，讀取會有問題
0,沒縮到排喔~
0,沒有符合JavaDoc規範
0,Main.java的第8行，*號後只需空一格，請與第10行排版一致。
