text,label
否，不用輸出$,0
+= (運算符號)前後要空格，這邊Main檔沒空格,0
Gesture.java沒有寫JavaDoc,0
"Remember to add newline after output average.
HW3 requires to check legal scores and input 5 legal times.
Your code doesn't check whether the score is ilegal when last input is ilegal , so I can input 10 times -5 and get ""Score Average: -5.00"".",0
"輸出少了“”
",0
正確 符合要求,0
Pass，但有錯字,0
沒有寫喔,1
輸入多次Stone卻都是Game tie， 進入無限死迴圈,0
.good,1
Please re-enter game count.(3 or 5) 後要接 Please enter game count.(3 or 5),0
"AdvancedGame.java裡面Gesture computer要初始化
GeneralGame.java裡面Gesture computer要初始化",0
沒有看到程式碼,0
可以統一大括號下放或是不下放，有時下放有時不下放看起來有點亂,0
main內沒有寫上註解,0
Greet的輸出要在ANDY後面加上一個空格和驚嘆號,0
是，輸出結果符合題目要求,0
"JavaDoc不完整，還有漏掉的東西沒有寫
可以對照物件導向設計實習- 4 的第41頁",0
有寫 很棒棒,1
應該是沒寫,1
再請輸入這行後面要加 : 才跟題目需求一樣,0
沒有照題目所需輸出到冒號。,0
下面TAB的地方要記得改成 2 spaces~,0
main裡面74行逗點後要有空格，OrderCake跟ReadtMadeCake有錯誤喔,0
是，很棒,1
很棒喔,1
都有對宣告的變數做初始化,0
Good 類別命名都有符合標準,0
有符合，讚讚,1
還是缺少Javadoc,0
命名開頭不能大寫,0
沒有達到題目要求,0
"Main.java 第24行的 ""i--"" 要改成 ""i = -1""，不然會有bug",0
輸出跟範例不一樣，範例在[Please re-enter game count.(3 or 5)]後還有一句[Please enter game count.(3 or 5)],0
平手應該繼續玩，而不是結束程式，且怎麼試都是平手,0
javadoc不完整喔,0
checkstyle 沒過,0
無類別,0
"平均值應該每一組獨立輸出
",0
超讚ㄟ!!,1
",' 應有空格",0
尚未完成,1
是 很整齊,1
你有記得ㄟQAQ，我沒有，太趕了，你真棒XD,1
程式碼寫的很精簡，計算部分直接一行解決，很美觀，讚讚,0
運算上沒有問題，但是輸出需要在最後全部一起輸出 (依照老師作業說明最後的輸出格式,0
有印出要求的字樣,0
Perfect !!!,1
"重新輸入 應該是指 該次錯誤重新輸入 不是全部重計
然後在印出""Please enter your gesture"" 應該換行",0
"GeneralGame.java 缺少 javadoc，且第1行的""PlayGenerator""與""{""之間要隔一個空格，第四行也是""for (...) {""。",0
變數請記得初始化,0
兩題的main皆沒有Javadoc,0
"Greet.java的第二個註解少一個句號。
StringOperation.java的註解少一個，有寫的註解少了句號。",0
整齊乾淨,1
痾...你的compare是不是沒改，還是回傳boolean ，但題目要求要回傳String[],0
棒棒棒,1
是，排版符合規定。,0
"有些輸出的句子沒有加句點。
you lose 跟you win 沒有加驚嘆號且y要大寫。
是 Game tie 不是 you tie。
遊戲結束要輸出 Game over.。
compare 要回傳字串，每次的結果都要存入字串陣列中。
輸入錯誤的話重輸入一個就好，不須重輸三個(有問過助教)。
startGame要在輸入之前就呼叫。
沒有把輸入的String轉成Gesture。",0
記得要先用checkstyle檢查,0
沒寫作業喔,1
達到,1
Tom不需要輸入數值，要自行預設,0
"作業未完成
Game.java語法錯誤",0
很棒，不過//可以刪掉一些，然後沒有輸出錯誤的名字,0
Main 的 gesture 和 result 沒有初始化,0
你的program把不符合值採計了，所以平均值也會被影響噢,0
scanner沒有close,0
非常精簡清楚,0
"最後多了個空行：
println 應改為 printf",0
平手判定有問題，如果我瘋狂出一樣的拳，只要一次平手之後，就會永遠的跟電腦平手,0
JavaDoc不完整，還有漏掉的東西沒有寫,0
很棒 都有符合題目要求,0
好棒！,1
經測試只有第一組是正確的第二組後開始出現錯誤,0
未使用,1
有些輸出的句子沒有加句點。,0
輸出最後面沒有換行喔,0
"	
是的，排版整齊乾淨。",0
有印出指定要求,0
"Game class裡的double n沒有初始化
Main裡的gt命名改成有意義單字
",0
第二題第二小題顯示字串長度59的前面沒有依據題目要求有一個空格哦,0
式,1
不錯哦 666,1
兩題都少了JavaDoc喔,0
是，但第二題變數名稱應為sentence而非sentance,0
空格要注意,0
沒有註解,0
太厲害了,1
題目沒有規定TAXI TRAIN TRANSPORTATION 要SETTER 請你好好的修正!!!,0
JavaDoc沒有打,0
return前記得註解,0
沒寫作業,0
易懂,1
若遊戲結果為平手則重複遊戲直到分出勝負,0
變數 aG 不符 checkstyle,0
Main 裡面的 number 變數沒有初始化。,0
是的，符合,1
是的，恭喜！,1
是，有符合命名,0
"平手的print是Game tie不是You tie
輸入錯誤一個只有那個要改好像不用全部重新輸入",0
good，不過可以不用輸入,0
符合貴定,1
乾淨整齊，用google check檢查沒有問題,0
是的，都有符合！！,1
"1.Greet class 缺少 javadoc
2.StringOperation class 的javadoc少打一個*，""String Operation Practice""少加了句點.
3.StringOperation main 的javadoc不完整",0
BMI開頭不能大寫，未符合checkstyle要求,0
第一個物件沒有四個資料都初始化,0
是 還用中文非常易懂,0
第1題的輸出是“Hello ANDY !”不是Hello ANDY !,0
第一題“Hello ANDY !”  但你的是HelloANDY!,0
棒棒,1
"沒有符合""將系統生成之手勢與使用者輸入之手勢相比較並將結果存入字串陣列中""",0
"GeneralGame.java 和 AdvancedGame.java 中沒錯但可以寫得更好： play方法中不用再建立一個GeneralGame或AdvancedGame的物件，因為你已經繼承PlayGenerator類別了，所以子類別可以直接用generateGestureByRandom方法 。
改善：AdvancedGame裡的play(Gesture[] user) 方法要覆寫父類別的 play 方法 ，所以method前面要加上@Override。",0
註解有符合JavaDoc規範，能理解該類別或該方法的規格,0
輸出正確,0
Good!!!,1
"1.ReadyMadeCake & OrderCake 檔中的變數均無初始化
2.Ｍain檔中變數totleQuantity ＆ quantityTotlePrice ＆ totle 拼字錯誤 “total""",0
對對對,1
"第一題 ! 前的空格""可能""要印出來
第二題的第18行改用""split""把句子分成一堆單字存在陣列中，再印出陣列中的該目標，或許會比較符合題目要求",0
double的初始值是0.0不是0喔,0
JavaDoc有符合規範,0
沒寫java doc,0
沒有打JavaDoc喔!,0
非常完美，沒有可以挑剔的,1
GOOD!!,1
在轉換人口裡面的變數盡量不要用m 可以換一個更能讓人一眼就明白的變數名稱 雖然題目沒有要求可以自己輸入城市和人口 但是你做出來了 很棒 但其實不用這麼多,0
題目皆有符合要求,0
有達到題目要求,0
"是，正確的印出了""Hello World!""。",0
"OK
",1
平均值輸出應為小數點後兩位(包括尾數為0時)，請見作業輸出範例。,0
是的，讚讚,1
Total price of all cakes有錯，答案是4.78，但輸出4.7799...,0
有符合Google Java Style規範,0
"AdvancedGame/GeneralGame裡的play()回傳值不符合題目要求，使用者贏得比賽的次數大於輸掉比賽的次數則回傳 “You win!”，不是""win""、等於則回傳 “Game tie”，不是""tie""、小於回傳 “You lose!”，不是""lose""   
題目要求輸出play()的回傳結果要在Main裡，不是在AdvancedGame/GeneralGame裡",0
white,1
不要睡覺,1
cityPopulation值不同有差嗎?,0
蠻整齊的可是Google Checks討厭你,0
應該拉,1
符合 Good,1
GeneralGame跟AdvancedGame中如果在if else判斷裡面呼叫generateGestureByRandom() 會重複呼叫出來的值都會不一樣。,0
未達到要求,0
超棒!!!!!:)，很認真。,1
Main.java，第8行需與上方注釋排版一致(*後須多一個空格),0
Game tie沒有正常輸出,0
方法命名符合,0
你wrongInput 在進while迴圈時，要改成false，不然出現重新輸入時就會有無限迴圈的問題,0
讚欸還有打中文,0
AdvanceGame 沒有javadoc,0
遊戲結束後沒有輸出 Game over.,0
符合喔,1
有符合類別命名,0
題目只說要兩個成員變數提供相對應的 Accessor(Getter) 公開方法，不需要Setter,0
Game class 被google checks 檢查出錯誤 At-clause should have a non-empty description.,0
算整齊,1
double的初始化應為0.0,0
沒有使用到java Doc,0
re-enter inputs應該要重新輸入全部吧,0
google表示不喜歡你的註解,0
HighSpeedRail裡的calcPrice是回傳int不是double喔,0
"""""上下引號未補上",0
是，有完成,1
Good 註解都有符合規範,0
是，方法命名正確。,0
少一個註解，另外有寫的註解少一個*,0
"1. 變數要宣告private，不是protected
2. OrderCake.java 跟 ReadyMadeCake.java都多了一個針對 name、rate做初始化的建構子",0
Main 裡面的變數 n 沒有進行初始化。,0
符合，註解可以打上跟程式碼相關的說明,0
Main 的變數 input 沒有進行初始化,0
"無方法需命名
",0
輸出符合題目要求,0
符合且清楚,1
身高體重範圍錯誤(為1<=x<=300非0<x<301),0
Good 符合規範,0
BMI顯示錯誤,0
有補上JavaDoc了，讚讚,0
沒東西,1
變數命名符合規範,0
不過keyborad1忘了close喔,0
很讚,1
Main檔以外的檔案的變數要初始化，Ex : name、rate、weight、quantity,0
簡單易懂,1
排版乾淨整齊,0
本題不需用到變數,0
"Main.class 15行：
Cake array[] 宣告方式應改為 Cake[] array",0
可以不用寫輸入，直接帶入資料即可,0
很棒 (但第一題的 ! 前少一個空格),0
沒有印出勝負,0
類別OrderCake及ReadyMadeCake中新增的變數並未初始化,0
小小的未符合,1
要打上註解,0
依舊沒有程式碼,0
整齊 !,1
沒寫javadoc,0
卡關了嗎?,1
符合要求,0
很棒:D,1
宣告的變數都沒有初始化,0
是，有適當命名,0
縮排有誤喔,0
符合目的,0
還能訂正：@param args input 要放摘要下面，不然JavaDoc會說沒寫摘要，而@param args要寫說明,0
方法命名有符合,0
Game類別:第74、76和79行的格式錯誤,0
沒寫完,1
input 應該自行判斷是weight 還是quantity,0
沒有宣告第一個物件給Tom初始化資料,0
無方法需命名,0
變數命名不符合規定，不能以a或comges命名,0
main裡面的tall跟weight未初始化,0
是的。,1
googlecheck沒用過,0
聰明!,1
"缺少Gesture.java檔以及Game tie的字樣會一直被印出來。當雙方平手時，並不會出現""Please enter your gesture.""的字樣且每回合的結果都是Game tie，並不會出現""You win!""或是""You lose!""的字樣。",0
有 排版很漂亮,1
是，輸出完全正確,0
可以增加提示 例如重新輸入,0
讚！,1
否，未按照規則排版,0
Great!!!,1
輸入的部分沒有寫好喔，如果輸入太多次會判斷錯誤。使用者要能夠輸入三種手勢,0
尚未繳交檔案,0
"1. cake檔第12,19行少一行空行
2.ReadyMadeCake第第6行少一行空行
3.Main檔第25,36行注意黃色警告，因為印出的內容不包括％d,%c,%f.....等格式化資料，printf改為print即可",0
否，第一個作業只要name這個變數,0
乾淨整齊,1
未對變數進行初始化 詳情請見物件導向實習 PPT 4 第42頁~,0
是，完全符合,0
沒辦法執行喔,0
只叫我輸入cake的名字我不知道是要輸入哪一個有可能是order的也可能是ready的,0
讚 有印出Hello World!,0
GeneralGame裡的play(Gesture[] user) 方法要覆寫父類別的 play 方法 ，所以method前面要加上@Override,0
要記得加上JavaDoc~~,0
"輸入6個有效成績才會印出平均、""Enter your core""拼錯",0
output 的平均數小數點後兩位有錯,0
沒有game over,0
有用到javaDoc 並且命名正確,0
都沒寫,1
輸入錯誤只需從輸錯誤的那個就好 不用全部重新輸入,0
是，排版整齊,0
程式能跑，但 Game.java要長度為三的Gesture陣列，不知道為什麼程式是長度四的陣列,0
"有料，好猛的攝氏溫度
",1
muy bien,1
程式碼不完整,0
很棒毆,1
整齊 棒,1
Student加個,1
是，但不符標準,0
Perfect!,1
"是,但Hello World加個空格會更好看",0
沒有寫任何東西,0
程式無法執行，少了Transportation.java,0
符合題目的輸出要求,0
Good 都有符合題目標準,0
"import在標準格式後應有一行空行
建議打完程式時可用CTRL+ALT+L來檢查喔~",0
棒棒!,1
排列整齊，容易觀看,0
題目只要求重置輸錯的那次，而不是重新輸入三次,0
非常棒,1
"1.Greet 縮排的格數有誤，應為2格，不是4格
2.StringOperation 中倒數四行程式碼的"",""前面不用空格
",0
"作業未完成
",0
註解非常詳細 讚!,0
有些檔案沒過,0
"縮排要用""兩個space""而不是tab，視窗右下角有個按鈕可以設定",0
不符合命名要求,0
有符合規定,0
"Greet.java的14,15,16行的replace的括號裡的逗號後要有空格。
StringOperation每行縮排空格數應為Space，不是Tab。",0
否，若重複輸入錯誤身高或體重兩次，輸出結果會出現錯誤。Main檔裡面判斷身高和體重範圍的if判斷式只會判斷一次錯誤，應改為while迴圈作為判斷，才會符合題意。,0
"compare函式中的return ""You lose""少一個驚嘆號。""Please enter your gesture.""只需輸出一次即可輸入3個手勢，請參考作業說明。",0
我是複製程式碼貼到新視窗跑 結果符合題目敘述 但不知道為什麼檔案直接下載下來不能跑,0
是的，符合標準且清楚的表示,0
題目沒有說要SETTER 沒有更正作業,0
符合 ! 新年快樂 !,1
Good 註解有符合規範 內容可以改成跟程式碼相關的註解說明,0
有整齊,1
顯示輸入無效後，還要再print 一次輸入誰的身高或體重，跟範例一樣,0
"no java.doc
",0
是的，恭喜！！,1
"第49行：
average = (double)sum / 5;
在google check中，資料型態的轉換後需要空格
average = (double) sum / 5;",0
有的～,1
"方法命名正確
",0
不用輸出總分,0
世,1
註解有符合 JavaDoc 規範，能理解該類別或該方法的規格,0
整齊，但不符合checkstyle google check 規範,0
沒有題目為何這樣編寫的註解。 ex：地迴，第幾題,0
酷,1
是的，都有符合！,1
很好 good,1
無程式碼,0
整齊，但是tab沒設定好,0
目前這題不用,1
太勇敢了哥/姊,1
"Student class 內的javaDoc不用有param。
方法前應有各自的javaDoc(這個是checkstyle寫的，我也不確定)",0
不會閱讀困難,0
startGame和computer的JavaDoc沒寫到@param,0
其他註解寫得很清楚，認真good。,0
@param 前面需要一個空行,0
main 的 JavaDoc 沒有解釋 String[] args 。,0
無告知輸入為OrderCake還是ReadyMadeCake，這樣遇到Int時會出錯,0
記得用空建構子(不用宣告任何東西)，其他都沒問題,0
"請輸入後面都少了"" : ""喔",0
"沒有加javaDoc
",0
GeneralGame.java沒有註解,0
輸跟贏最後也要印出Game over,0
棒棒讚讚，建議補個 @param ...,0
建構子上面要有註解，output的方法上要有註解,0
Game tie的時候要重新產生一組亂數，讓電腦產生新的一組猜拳,0
"HelloWorld 下面要加一下註解 
/**
*
*@param args (這裡加變數說明)
*/",0
"可以，但縮排的部分，盡量同一
",0
無類別需命名,0
強,1
"非常整齊， win lose 的判斷很精巧。
",0
除了MAIN檔，其他檔案中的所有變數都沒有初始化,0
不符合變數命名要求,0
"似乎沒有耶......？我這邊沒看到QAQ
",1
寫得很清楚 淺顯易懂 GOOD!,0
讚 有符合,1
記得push,0
符合！,1
沒javadoc,0
完全正確!很棒!!!!!!!!,1
Nice!,1
input未初始化,0
是，有符合題目要求,0
排版整齊，方便閱讀,0
"第一題的輸出左右要加 "" "" ",0
JavaDoc打完要句點，跟你被句點一樣.,0
有的!完全符合,1
"註解沒有解釋到程式
第二題甚至沒有註解喔
",0
作業未寫,0
都答對了哦 算你厲害,1
排版整齊，但  ; 後面的註解要一個空格,0
Good  符合標準,0
Main 以外的方法JavaDoc接放錯位置。,0
Yes,1
符合 ! 讚 !,1
是，符合標準,0
是。,1
整齊 方便閱讀,0
2個JavaDoc有錯字(practicing打成praticing),0
Cake.java中的Cake()、calcPrice()、getName()、getRate()、toString()及OrderCake.java中的OrderCake()、CalcPrice()，以及ReadyMadeCake.java中的ReadyMadeCake()、CalcPrice()都請加上javadoc,0
全部都有完整完成,0
棒ㄟ,1
沒有寫code,0
"CCC[i].getClass().getTypeName() == ""MobilePhone""可以用CCC[i] instanceof MobilePhone代替",0
score沒有初始值0,0
之前的錯誤沒改，可能是改完後忘記push了,0
作業忘記寫了,1
中規中矩，但使用者會不知道為何要重新輸入，以及很多行的用意不明(未使用到),0
是，有適當註明，能夠容易理解,0
沒做作業,1
"沒有使用space，應使用tab
",0
未上傳到Gesture類別QQ,0
"沒完成。
若有完成作業，也許是最後修改的檔案你忘記再push一次",0
棒,1
什麼內容都沒有,0
應該八,1
沒有附上註解,0
compare沒有將每輪系統生成之手勢與使用者輸入之手勢相比較並將結果存入字串陣列中 然後Game tie 後面沒有 !,0
有的~,1
average是double型態，但gradesum是float型態，建議轉換以相同型態運算,0
main上面沒有@param args的註解,0
是的，都有符合,1
符合方法命名標準,0
Good 排版整齊,0
是 達到標準,0
可以多注意排版,0
太強了,1
在最後加上scanner.close();會更好,0
符合! (OrderCake 裡的weight 不用提供相對應的 Accessor(Getter) 公開方法，ReadyMadeCake裡的quantity也是),0
乾淨舒服。,1
否 不能跑程式,0
"否，Google Checks 有地方有錯
",0
Good符合,1
"是
",1
"compare方法題目要求系統生成之手勢與使用者輸入之手勢比較結果存入「字串陣列」中，比較勝利次數再回傳""You win!""/ ""Game tie""/""You lose!""
最後的Game over要加上"" . ""
",0
OrderCake and readyMadeCake.java 裡的成員變數沒有初始化,0
"very good
",1
JavaDoc打完要句點，跟你被句點一樣,0
有讓人容易理解,0
"沒有程式碼，沒寫作業的樣子
",0
未完成程式,0
此次沒有變數,0
是，輸出符合要求,0
"未對變數進行初始化
詳情請見物件導向實習 PPT 4 第42頁~",0
乾淨整齊，google check檢查沒有問題,0
一大堆問題，請按照題目要求,0
還是沒有程式碼,0
輸入4次遊戲次數會跑出re-enter跟enter這行，,0
一片空白,1
googlecheck無錯誤,0
"程式並無回傳比賽結果。將回傳的結果存在字串再去判斷即可。  (小建議:可以把while裡的 ||換成 &&就不用再寫if去判斷了)
",0
個人建議每行或段落之間可以有空行，比較不會看起來擠在一起ㄛ,0
沒寫作業,1
在我這邊只有你的註解會出現亂碼，可能要檢查一下問題出在哪裡,0
排列整齊，有適當分行,0
沒有輸入Java Doc,0
是，變數符合規定。,1
寫得很好!!,1
GOOD!! 註解很詳細 連GETTER都有註解很棒,0
uppercase 要改成 upperCase 應該才會符合老師標準,0
can't run,1
是，撰寫完整且讓人容易理解,0
程式無法執行,0
沒有完成,0
Google checkstyle 有很多沒達到,0
"是,且使用google checks也完全沒有問題 超厲害",0
是，符合,1
符合程式撰寫標準,0
ggame agame g應大寫,0
請重新輸入下一行還要再print一次請輸入身高/體重。 BMI要取到小數點後第二位。,0
妥妥的,1
註解清楚,0
你的Transportation沒有在裡面喔,0
局數輸錯要輸出Please re-enter game count.(3 or 5)和Please enter game count.(3 or 5)。如果猜拳手勢輸入不符合重新輸入該猜拳手勢就好，不須全部重輸。,0
"無法執行，且game.java中第45行應為"";""而不是""；""，還有陣列大小設定錯誤(在game.java第13行，亂數那行有問題，導致產生的數字大於陣列大小)",0
Main的十五行有錯，多了括號,0
輸出please re-enter時，還要輸出please enter game...,0
除了創資料夾以外啥都沒寫,0
"有喔
",1
Hello World! not hello world,0
有整齊，讓人方便閱讀,0
Cake沒寫到JavaDoc，除了Main有寫到@param，其他都沒寫到@param & @return,0
有符合！,1
main缺少javadoc和未依照規定空格。,0
輸入 -5 時會是錯的,0
超好,1
有註解,0
"PlayGenerator.java裡面private Gesture computer無使用不須宣告
GeneralGame.java裡面int tie無使用不須宣告
AdvancedGame.java裡面int tie無使用不須宣告",0
有達到 很棒棒,1
"否，Cake檔裡面的name, rate，OrderCake.java裡的weight，ReadyMadeCake裡的quantity均未作初始化。",0
排版整齊~,0
阿讚讚讚,1
"否 public double BMI 不符合 應該為bmi
",0
可以讚,1
Code似乎沒寫完ㄟ..至少我這裡無法執行,0
整體來說還行，但分行地方有些凌亂,0
整齊，還是讚！,1
Good 都有符合題目要求,0
google check style 沒過,0
符合，且有初始化,0
空的 但不確定是否為我這邊的問題,0
要先random出蛋糕類型再要求使用者輸入相對的資料,0
可以加上更詳細的註解,0
可以手動輸入 很棒 有達到要求,0
"請重新輸入下一行還要再print一次請輸入身高/體重。
BMI要取到小數點後第二位。",0
缺少 @param,0
Student檔第19行註解格式錯誤,0
排版整齊，讚讚,0
非常好,1
輸出結果沒有輸出Game over，而且沒有將每次的猜拳結果存入字串陣列,0
Main中有部分有不必要之空格或缺乏空格,0
有印出Hello World! 讚,0
註解寫得很清楚,0
平局需要重新生成亂數。,0
拳輸入錯了只要重複輸入那個不用全部重輸平手後不用重新輸入game count,0
否，隨機生成的數字只有0,0
很棒！,1
不符合google style,0
Game tie 會直接結束,0
有達到，寫得很好,1
main.java裡面有一些變數不符合規定,0
符合,1
只讀了一個就輸出結果了,0
空白 未寫,1
Student.java檔缺少javadoc補一下喔~~~,0
google check 顯示沒有,0
答案有符合題目要求,0
有時輸贏判斷會錯誤,0
是。畢竟這次沒類別。,0
輸入時print點東西出來,0
"Game, Gesture類別皆缺少JavaDoc。",0
是的喔！,1
有30個error,0
兩次平手之後會變成game over,0
已修正靜態常數的錯誤!,0
未符合GOOGLE規範,0
輸入錯誤局數時，會多顯示一個輸入局數，建議保留重新輸入的顯示就好,0
變數 score 和 average 沒有初始化,0
total_price命名方式錯誤,0
非常棒,1
平手後輸入同樣的就會一直平手,0
應該只需要宣告 Railway 陣列，不須宣告其他類別的陣列,0
是，皆有註明，能夠理解,0
是，變數宣告符合規定。,0
Main的javadoc有不符合的地方,0
讚讚 不過子類別的成員變數記得加private,0
正確無誤,0
來不及寫對不對QQ記得補上！,1
是，非常完美,1
符合題目要求，程式碼可以再優化,0
超強,1
是 符合javadoc標準,0
第12行，Javadoc tag '@param' 前面須有一個空行。可使用Ctrl+Alt+L檢查排版及Javadoc相關規定。,0
"1. ""You lose""少了""!""
2. 每輸入一組猜拳只要印出第一次的""Please enter your gestures.""，不用每次都印出",0
並沒有將每次的比較結果存入字串陣列,0
"re-enter inputs應該是重新輸入全部吧
main.java裹的縮進符要記得改喔",0
整齊，但會建議初始化跟迴圈之類的程式碼之間多一個換行，看起來才不會太擠,0
@param 缺少空行,0
是的，符合JavaDoc規範。,0
如果輸入有問題是要三個gesture都重新輸入,0
沒有內容,0
否，變數(人名)要小寫,0
是，類別命名符合規定。,0
甚麼都沒打,1
符合javadoc標準,0
沒有打Java Doc,0
"記得要符合googlecheck的格式喔~~~(快速縮排按ctrl+alt+l)
Student.java少了javadoc要補一下",0
googlecheck回報「含有制表符tab」49項,0
輸入只需依照該物件所需資料輸入，而非每次都全部輸入,0
交白卷噢,1
Main.java 24行 if 後應有一個空格 和括號後也應有空格,0
建議可以上網查找正確的 javadoc要怎麼寫，現在寫的是把每行程式碼的功能寫出來而已,0
很多東西都不符合Google check style,0
Student類別缺少JavaDoc,0
1.不符合題目要求將每局比賽結果記錄下來 2.temp = newAdvanced.play(arr); 和temp = neww.play(arr);似乎是放錯位置了，如果這樣每回合皆會傳入相對應的類別中，造成電腦每回合產生不只一個隨機手勢(EX:總回合數為三的會進入GeneralGame3次，電腦總共產生9個隨機手勢) 3.generateGestureByRandom的random範圍應為三的倍數，才能夠平均分配，若範圍為1，產生paper的機率為0.34，較scissors(0.33)和stone(0.33)來的高,0
這題用不到~,1
"是

",1
答案皆有符合題目要求,0
有達到標準,0
撰寫標準,1
有寫JavaDoc，但開頭的應該不是要你寫日期吧,0
第一筆Marry的BMI輸出值不合理,0
太趕了，我懂,1
排版不符合GoogleCheck標準,0
輸入固定手勢組合，皆會得到相同結果，系統並未隨機生成手勢,0
Good 排版很整齊,0
"縮排用2格不是4格
陣列 逗號前不用空格
if, while, switch 的括號後須有空格",0
没有javadoc,0
缺少JavaDoc(2:1、3:0),0
"輸入體重無效,請重新輸入。要直接接:請輸入Amy/Simon的身高:",0
"Main.java中的第12、18、29、46、64、82、98行，每句句首字母皆須大寫，並且請在句末加上句號。局數輸入錯誤時，需輸出""Please re-enter game count.(3 or 5)""和""Please enter game count.(3 or 5)""共兩行。以上敘述可參考作業說明。",0
"第一筆Mary輸出值依舊不合理
",0
否，沒javadoc等,0
double average沒初始化到,0
"Cake裡的name、rate要初始化
OrderCake的weight要初始化
ReadyCake的quantity要初始化",0
變數k要有意義的命名，我有問助教,0
Student.java中的set、get函式須加上javadoc,0
"是的，讚！
",1
詳細的註解,0
符合命名,0
輸入錯誤時 要將上次輸入的值清除或覆蓋 不是繼承到下次輸入,0
程式無法執行，game.java 沒有startGame和compare的函式,0
main function 的javaDoc 寫錯位置 要寫在main function pubic那行的上面，且javaDoc請盡量用英文寫,0
好讚,1
跟我家一樣整齊,1
完全符合 牛逼,1
與程式要求不符合(game函數多了一個getSysGesture、要求輸入時並不是輸出三次敘述),0
你沒寫,1
看起來沒問題,1
是的，符合標準,0
輸出那邊沒有縮排到,0
完全符合,1
TOM的BMI值請求出，而不是直接輸出,0
"Main.java第12行，「Game.compare(Gesture.scaner);」Gesture.scaner有誤，
並且scaner這個變數並未宣告。",0
符合標準，表達清楚,0
"這檔案怪怪的?????
為什麼我打不開(IDEA左邊資料夾不會顯示)，而且嘗試很多次，不過單純打開資料夾程式碼我可以看得到
",0
Y,1
第一題少了空格,0
有印出Hello World,0
"否,跑不出readymadecake",0
是的，很棒,1
沒有打任何內容,0
理解很清楚,1
變數命名符合,0
main.java裡面第15行宣告i未初始化,0
play拼錯了,0
意外的合乎規範 或許下次可以加個 @param,0
若輸入過程中有誤，讀取會有問題,0
沒縮到排喔~,0
沒有符合JavaDoc規範,0
Main.java的第8行，*號後只需空一格，請與第10行排版一致。,0
沒有寫getter、setter,0
JavaDoc 格式正確，但是內容亂寫，並沒有讓其他人在閱讀程式碼時，更容易理解該類別或該方法的規格,0
great！,1
Game.java中的startGame()是要一次生成三個隨機手勢，不是在Main.java裡呼叫三次startGame,0
good,1
很不錯哦,1
你的Game.java沒有東西,0
"否，沒有加"" ! ""。",0
第一個物件的身高變數初始化，應該單位要用公分，而不是公尺,0
第一題Javadoc註釋放錯位置(1:1)、缺少Javadoc(7:1)、@param前面要一個空行(10:0),0
是！,1
需在輸出的開始詢問使用者的遊戲局數,0
"class javadoc第一行敘述後沒有句號, @param上一行應為空一行",0
score和average沒有初始化,0
中規中矩，附加了輸入方式,0
程式碼為空程式碼為空,0
符合! 明瞭,1
記得要排版,0
no,1
"public ReadyMadeCake(String name, double rate, int quanity) {
    super(name, rate);
    this.quantity = quanity;
  }中的quanity應為quantity",0
"main函式的註解少了""傳入參數的說明""",0
"google check 要求函式要與其他行程式碼間隔一行，像是 cake.java 裡的第7行""public void setName...""，不要與前後的 ""private double rate;"" & ""public String getName()..."" 黏在一起",0
符合javadoc,0
第二個JavaDoc裡面要加上  @param args (參數解釋),0
Good 都符合題目要求,0
超級棒，做到需要的步驟，讚!,0
是，有適當的命名，不會不知道在做什麼,0
Good 有符合要求,1
完美,1
註解符合Java Doc規範，也滿清楚的,0
縮排錯誤,0
平手就直接結束了最後的判斷有問題,0
"對對對
",1
%n好像是多寫的，可以改掉一下,0
變數的名稱沒有符合Google Checkstyle標準 變數名稱開頭要小寫,0
沒有Java Doc,0
雖然逗號不一樣，但我覺得不影響輸出,0
Greet:Checkstyle結果為缺少JavaDoc,0
Good 都符合標準,0
Main.java中，變數height、weight未初始化。,0
Game檔中的第42行註解，@param前應該要有前應該要有一個空行,0
沒有印出 Cake Array 中所有 Cake 物件的名稱以及倍率，cake的checkstyle有一項沒通過,0
輸出用float之後導致輸出有小數點,0
檔案內沒有 JavaDoc,0
符合 讚,1
"妥
",1
"Main.java裡面的boolean judgeround應該改成judgeRound
",0
double的變數初始值是0.0,0
Game tie時直接結束了遊戲，題目需要直到分出勝負才能結束，且Please re-enter game count.(3 or 5) 後面要緊跟著Please enter game count.(3 or 5),0
git 沒推好，transportation 不見了,0
題目要求是該次輸入錯誤重新輸入 並不是全部重新,0
這次不需要來著,1
是，排版整齊且符合要求,0
輸入及輸出符合題目要求,0
不符合題目要求將每局比賽結果記錄下來,0
類別命名符合標準,0
雖然你給我評無意義的建議，但你還是有記得去改，很棒~,0
要輸入六個成績計算平均,0
Main 檔的String jout可以換更好的名字,0
不太整齊，例:public兩個大括號應該要統一,0
輸出All conductor and passenger時 數字沒有對齊,0
符合 !,1
排版整齊、工整方便閱讀,0
Didn't finish the homework.,0
"Greet :  第一行的註解少了一個句點、@param前面要空一行
StringOperation : @param前面要空一行",0
是 達到題目需求,0
是，超棒,1
double型態變數初始化錯誤，應為0.0,0
我從你空白的程式碼中看到了你的嚴謹、你一絲不苟、你的不屑與狂放不羈的性格，所以我向你獻上我最高的敬意   以及0分,1
是，輸出符合題目要求,0
輸出都對只是在printf的地方多了一個換行,0
